0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;47.36842105263156;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;9.75273783606232;0.0;12.040417081558418;
0.0;0.0;10.836375373402577;13.378241201731576;
0.0;0.0;12.040417081558418;14.864712446368419;
0.0;0.0;13.378241201731576;16.516347162631575;
0.0;0.0;14.864712446368419;18.351496847368416;
0.0;0.0;16.516347162631575;20.390552052631573;
0.0;18.351496847368416;18.351496847368416;22.656168947368414;
0.0;0.0;20.390552052631573;25.17352105263157;
0.0;27.970578947368413;22.656168947368414;0.0;
0.0;0.0;0.0;0.0;
52.6315789473684;42.6315789473684;0.0;42.6315789473684;
0.0;0.0;47.36842105263156;38.36842105263156;
0.0;34.53157894736841;42.6315789473684;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;6.398771294240488;
0.0;0.0;5.758894164816439;7.109745882489431;
0.0;0.0;6.398771294240488;7.899717647210479;
0.0;0.0;7.109745882489431;8.777464052456088;
0.0;9.75273783606232;7.899717647210479;7.899717647210479;
0.0;0.0;8.777464052456088;7.109745882489431;
0.0;0.0;7.899717647210479;6.398771294240488;
0.0;0.0;7.109745882489431;5.758894164816439;
0.0;0.0;6.398771294240488;5.183004748334795;
0.0;0.0;5.758894164816439;4.664704273501316;
0.0;0.0;5.183004748334795;4.198233846151185;
0.0;0.0;4.664704273501316;3.7784104615360663;
0.0;0.0;4.198233846151185;3.40056941538246;
0.0;0.0;3.7784104615360663;3.060512473844214;
0.0;0.0;3.40056941538246;2.7544612264597927;
0.0;0.0;3.060512473844214;2.4790151038138135;
0.0;0.0;2.7544612264597927;2.231113593432432;
0.0;0.0;2.4790151038138135;2.008002234089189;
0.0;1.8072020106802704;2.231113593432432;1.8072020106802704;
0.0;0.0;2.008002234089189;1.6264818096122433;
0.0;0.0;1.8072020106802704;1.463833628651019;
0.0;0.0;1.6264818096122433;1.317450265785917;
0.0;0.0;1.463833628651019;1.1857052392073253;
0.0;0.0;1.317450265785917;1.0671347152865929;
0.0;0.0;1.1857052392073253;0.9604212437579336;
0.0;0.0;1.0671347152865929;0.8643791193821403;
0.0;0.0;0.9604212437579336;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
10.836375373402577;8.777464052456088;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
20.390552052631573;16.516347162631575;0.0;0.0;
0.0;0.0;0.0;0.0;
25.17352105263157;31.07842105263157;0.0;0.0;
0.0;0.0;0.0;0.0;
47.36842105263156;38.36842105263156;0.0;0.0;
0.0;0.0;0.0;0.0;
38.36842105263156;31.07842105263157;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
8.777464052456088;10.836375373402577;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
2.008002234089189;1.6264818096122433;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;0.0;
9.75273783606232;7.899717647210479;0.0;0.0;
0.0;0.0;0.0;0.0;
0.0;0.0;0.0;2.231113593432432;
0.0;0.0;2.008002234089189;2.4790151038138135;
0.0;2.7544612264597927;2.231113593432432;0.0;
0.0;0.0;0.0;0.0;
18.351496847368416;18.351496847368416;0.0;0.0;
0.0;0.0;0.0;0.0;
27.970578947368413;27.970578947368413;0.0;34.53157894736841;
0.0;0.0;31.07842105263157;38.36842105263156;
42.6315789473684;0.0;34.53157894736841;0.0;
0.0;0.0;0.0;0.0;
34.53157894736841;0.0;0.0;27.970578947368413;
0.0;0.0;31.07842105263157;25.17352105263157;
0.0;22.656168947368414;27.970578947368413;0.0;
0.0;0.0;0.0;0.0;
0.0;14.864712446368419;0.0;12.040417081558418;
0.0;0.0;13.378241201731576;10.836375373402577;
9.75273783606232;0.0;12.040417081558418;0.0;
0.0;0.0;0.0;0.0;
0.0;0.002130724527518071;0.0;0.0;
